31179000	31200000	0.82240516
31180000	31200000	0.87386996
31181000	31200000	1.0384786
31182000	31200000	0.8352457
31183000	31200000	1.2463493
31184000	31200000	0.6497227
31185000	31200000	0.894035
31186000	31200000	0.53318423
31187000	31200000	0.8746618
31188000	31200000	0.54669106
31189000	31200000	0.84339005
31190000	31200000	1.2272844
31191000	31200000	0.931946
31192000	31200000	1.5615274
31193000	31200000	3.774016
31194000	31200000	3.3941717
31195000	31200000	4.7214694
31196000	31200000	4.8691583
31197000	31200000	7.881539
31198000	31200000	11.56143
31199000	31200000	29.829548
31177000	31201000	0.7373974
31179000	31201000	1.0629133
31180000	31201000	1.1808639
31181000	31201000	0.48202
31182000	31201000	1.7187477
31183000	31201000	0.4579833
31184000	31201000	0.8953012
31185000	31201000	0.46931705
31186000	31201000	0.39184758
31187000	31201000	0.6428061
31188000	31201000	0.9470387
31189000	31201000	0.80577105
31190000	31201000	0.9019555
31191000	31201000	1.087791
31192000	31201000	1.7061621
31193000	31201000	4.0063086
31194000	31201000	3.2071416
31195000	31201000	3.9545238
31196000	31201000	3.0801764
31197000	31201000	4.120888
31198000	31201000	6.406619
31199000	31201000	10.241541
31200000	31201000	25.672081
31177000	31202000	0.75100553
31178000	31202000	0.7586655
31179000	31202000	1.0506896
31180000	31202000	1.7565106
31181000	31202000	0.736373
31182000	31202000	0.46887484
31183000	31202000	1.515914
31184000	31202000	0.273547
31185000	31202000	0.932057
31186000	31202000	0.59861827
31187000	31202000	1.0266396
31188000	31202000	1.381011
31189000	31202000	0.7575148
31190000	31202000	1.2138648
31191000	31202000	1.1386395
31192000	31202000	1.9781262
31193000	31202000	3.7402222
31194000	31202000	2.9781218
31195000	31202000	3.7757828
31196000	31202000	3.217751
31197000	31202000	3.5879405
31198000	31202000	3.4776056
31199000	31202000	5.4648814
31200000	31202000	9.966034
31201000	31202000	34.61453
31177000	31203000	0.52269137
31178000	31203000	0.8448362
31179000	31203000	1.1523012
31180000	31203000	1.1454161
31181000	31203000	1.0250145
31182000	31203000	0.1740435
31183000	31203000	0.649267
31184000	31203000	0.507695
31185000	31203000	0.9314683
31186000	31203000	0.7406783
31187000	31203000	0.91128397
31188000	31203000	0.48821235
31189000	31203000	0.43935144
31190000	31203000	0.60889095
31191000	31203000	0.91385096
31192000	31203000	1.5549215
31193000	31203000	1.6019399
31194000	31203000	1.7830014
31195000	31203000	1.4839919
31196000	31203000	1.9264673
31197000	31203000	1.7158442
31198000	31203000	1.5072988
31199000	31203000	1.892507
31200000	31203000	3.2017877
31201000	31203000	4.621471
31202000	31203000	46.317593
31177000	31204000	1.382999
31178000	31204000	1.117684
31179000	31204000	0.58632606
31180000	31204000	0.8159519
31181000	31204000	0.90403515
31182000	31204000	0.6907575
31183000	31204000	0.572636
31184000	31204000	2.0149796
31185000	31204000	0.8802106
31186000	31204000	0.48994368
31187000	31204000	0.87679404
31188000	31204000	0.48441386
31189000	31204000	0.92999065
31190000	31204000	0.64443046
31191000	31204000	1.0578643
31192000	31204000	1.0285491
31193000	31204000	1.7981952
31194000	31204000	1.4153031
31195000	31204000	1.7451209
31196000	31204000	1.4442283
31197000	31204000	1.7835653
31198000	31204000	1.7384421
31199000	31204000	1.7995416
31200000	31204000	1.8893654
31201000	31204000	2.6202939
31202000	31204000	17.654142
31203000	31204000	51.910545
31177000	31205000	0.6015957
31179000	31205000	0.61211544
31180000	31205000	0.45634353
31181000	31205000	0.58987427
31182000	31205000	0.60095024
31183000	31205000	1.8681976
31184000	31205000	2.62951
31185000	31205000	0.45946318
31186000	31205000	0.63936716
31187000	31205000	0.28604984
31188000	31205000	0.42143387
31189000	31205000	0.91021496
31190000	31205000	1.6819388
31191000	31205000	0.8874596
31192000	31205000	1.7150804
31193000	31205000	1.6761503
31194000	31205000	1.3852077
31195000	31205000	0.99634033
31196000	31205000	1.7738261
31197000	31205000	1.057963
31198000	31205000	2.4020827
31199000	31205000	1.2252351
31200000	31205000	2.3065157
31201000	31205000	2.5426555
31202000	31205000	11.184299
31203000	31205000	24.362356
31204000	31205000	70.874016
31177000	31206000	0.25415424
31179000	31206000	0.38789767
31180000	31206000	0.6426333
31181000	31206000	0.9968092
31182000	31206000	1.7771707
31183000	31206000	1.5785029
31184000	31206000	1.1108807
31185000	31206000	0.19410795
31186000	31206000	1.350557
31187000	31206000	0.7250794
31188000	31206000	0.89020914
31189000	31206000	0.7690712
31190000	31206000	0.44410208
31191000	31206000	0.41658026
31192000	31206000	1.134101
31193000	31206000	1.6994829
31194000	31206000	2.2107716
31195000	31206000	1.803946
31196000	31206000	1.5924382
31197000	31206000	1.0726902
31198000	31206000	1.6349559
31199000	31206000	1.0352423
31200000	31206000	2.0496552
31201000	31206000	2.7410302
31202000	31206000	7.695801
31203000	31206000	13.337964
31204000	31206000	31.53975
31205000	31206000	77.422
